time_tag,xray_flux_0.05_0.4nm,xray_flux_0.1_0.8nm
2026-06-27 05:14:00+00:00,3.870988862786362e-08,1.8925560425486765e-06
2026-06-27 05:15:00+00:00,3.773413936869474e-08,1.859163262452057e-06
2026-06-27 05:16:00+00:00,3.474203325026792e-08,1.8302317812413092e-06
2026-06-27 05:17:00+00:00,3.29485949635e-08,1.8097563270202956e-06
2026-06-27 05:18:00+00:00,2.864241466227213e-08,1.796965307221399e-06
2026-06-27 05:19:00+00:00,2.8337556301494263e-08,1.7847381741376012e-06
2026-06-27 05:20:00+00:00,2.7441068084499424e-08,1.778123646545282e-06
2026-06-27 05:21:00+00:00,2.9150648117592937e-08,1.7647457752900664e-06
2026-06-27 05:22:00+00:00,2.7237803124080532e-08,1.7496074633527314e-06
2026-06-27 05:23:00+00:00,2.6789466645027463e-08,1.7310909470324989e-06
2026-06-27 05:24:00+00:00,2.6641419736961325e-08,1.710057517811947e-06
2026-06-27 05:25:00+00:00,2.574648050313044e-08,1.6890779761524757e-06
2026-06-27 05:26:00+00:00,2.4703314949192645e-08,1.6795956980786286e-06
2026-06-27 05:27:00+00:00,2.4252894803566963e-08,1.6853151691975654e-06
2026-06-27 05:28:00+00:00,2.9380487376329256e-08,1.723318518997985e-06
2026-06-27 05:29:00+00:00,3.042075391590515e-08,1.7436641428503208e-06
2026-06-27 05:30:00+00:00,3.529942205204861e-08,1.8006870732278912e-06
2026-06-27 05:31:00+00:00,3.572008822061434e-08,1.7914425143317203e-06
2026-06-27 05:32:00+00:00,3.274088200555525e-08,1.7553868474351475e-06
2026-06-27 05:33:00+00:00,3.147108174061941e-08,1.7525395605844096e-06
2026-06-27 05:34:00+00:00,3.2248848924609774e-08,1.7649216488280215e-06
2026-06-27 05:35:00+00:00,2.8885812852763596e-08,1.7414070043741958e-06
2026-06-27 05:36:00+00:00,2.7944830449655456e-08,1.7242936110051232e-06
2026-06-27 05:37:00+00:00,2.8618149627845924e-08,1.7205005633513792e-06
2026-06-27 05:38:00+00:00,2.5461243780000583e-08,1.683854975453869e-06
2026-06-27 05:39:00+00:00,2.4803004095019787e-08,1.6640941566947731e-06
2026-06-27 05:40:00+00:00,6.62467556367119e-08,1.873622181847168e-06
2026-06-27 05:41:00+00:00,1.392645714304308e-07,2.399335926384083e-06
2026-06-27 05:42:00+00:00,5.962012750160285e-08,1.9885992514900863e-06
2026-06-27 05:43:00+00:00,4.988154245211263e-08,1.8300678448213148e-06
2026-06-27 05:44:00+00:00,4.253688601352224e-08,1.7626833823669583e-06
2026-06-27 05:45:00+00:00,4.1321335686461686e-08,1.731332531562657e-06
2026-06-27 05:46:00+00:00,4.020843746843639e-08,1.7112338355218526e-06
2026-06-27 05:47:00+00:00,3.730324849016142e-08,1.6571005971854902e-06
2026-06-27 05:48:00+00:00,3.558977468287594e-08,1.6377938436562545e-06
2026-06-27 05:49:00+00:00,3.4216679267728984e-08,1.6185769027288188e-06
2026-06-27 05:50:00+00:00,3.342594823152467e-08,1.6111747527247644e-06
2026-06-27 05:51:00+00:00,3.083072996901137e-08,1.616028498574451e-06
2026-06-27 05:52:00+00:00,2.8901261828195857e-08,1.6058057781265234e-06
2026-06-27 05:53:00+00:00,2.9313227400962205e-08,1.595305661794555e-06
2026-06-27 05:54:00+00:00,3.1295460445335266e-08,1.589096996212902e-06
2026-06-27 05:55:00+00:00,3.1913540254890904e-08,1.5966672890499467e-06
2026-06-27 05:56:00+00:00,3.4370938095662495e-08,1.6262995359284105e-06
2026-06-27 05:57:00+00:00,3.091657063691855e-08,1.6016275594665783e-06
2026-06-27 05:58:00+00:00,2.9943272750188044e-08,1.595577600710385e-06
2026-06-27 05:59:00+00:00,2.6437586342353825e-08,1.5851554735490936e-06
2026-06-27 06:00:00+00:00,2.7495195453752785e-08,1.5760433598188683e-06
2026-06-27 06:01:00+00:00,2.9813122637278866e-08,1.5958273706928594e-06
2026-06-27 06:02:00+00:00,3.0875625611770374e-08,1.6149925841091315e-06
2026-06-27 06:03:00+00:00,3.3478389838137446e-08,1.6415227719335237e-06
2026-06-27 06:04:00+00:00,3.52636781997262e-08,1.6510385876244982e-06
2026-06-27 06:05:00+00:00,3.021360583943533e-08,1.6331075585185315e-06
2026-06-27 06:06:00+00:00,2.8562528342490623e-08,1.6149424482136965e-06
2026-06-27 06:07:00+00:00,2.7444256645026144e-08,1.6029244989113067e-06
2026-06-27 06:08:00+00:00,2.4454804403717393e-08,1.594470063537301e-06
2026-06-27 06:09:00+00:00,2.578843982803392e-08,1.5972453866197611e-06
2026-06-27 06:10:00+00:00,2.2906156971203018e-08,1.606052137503866e-06
2026-06-27 06:11:00+00:00,2.1507091219064023e-08,1.6044083395172493e-06
2026-06-27 06:12:00+00:00,1.9567991671465282e-08,1.5842689435885404e-06
2026-06-27 06:13:00+00:00,1.9649830207413288e-08,1.571807388245361e-06
2026-06-27 06:14:00+00:00,2.119580422288436e-08,1.563361593071022e-06
2026-06-27 06:15:00+00:00,2.1133535810236023e-08,1.561531234983704e-06
2026-06-27 06:16:00+00:00,2.434611445778501e-08,1.5756347693240969e-06
2026-06-27 06:17:00+00:00,2.5963826644215263e-08,1.5926884771033656e-06
2026-06-27 06:18:00+00:00,2.979480129283729e-08,1.6225527588176192e-06
2026-06-27 06:19:00+00:00,3.014755733943275e-08,1.6422491171397269e-06
2026-06-27 06:20:00+00:00,2.6720249124423393e-08,1.6366319641747396e-06
2026-06-27 06:21:00+00:00,2.1970230079659814e-08,1.6146997268151608e-06
2026-06-27 06:22:00+00:00,2.215344352407556e-08,1.611637571841129e-06
2026-06-27 06:23:00+00:00,2.8853534672634854e-08,1.6677023495503818e-06
2026-06-27 06:24:00+00:00,3.233723333551097e-08,1.6958524611254688e-06
2026-06-27 06:25:00+00:00,5.935511637744639e-08,1.8259969465361792e-06
2026-06-27 06:26:00+00:00,1.418979849177049e-07,2.392700480413623e-06
2026-06-27 06:27:00+00:00,9.711109072441104e-08,2.1420660232251976e-06
2026-06-27 06:28:00+00:00,7.416141301064273e-08,1.9546264411474112e-06
2026-06-27 06:29:00+00:00,5.834800376192106e-08,1.8522297295930912e-06
2026-06-27 06:30:00+00:00,5.1687194968508265e-08,1.819924705159792e-06
2026-06-27 06:31:00+00:00,4.329619329723755e-08,1.8178483287556448e-06
2026-06-27 06:32:00+00:00,4.2775614161882913e-08,1.8021280538960127e-06
2026-06-27 06:33:00+00:00,4.3984385911244324e-08,1.8042455849354155e-06
2026-06-27 06:34:00+00:00,4.2629995533616245e-08,1.802947622309148e-06
2026-06-27 06:35:00+00:00,5.426067772873466e-08,1.8955981886392688e-06
2026-06-27 06:36:00+00:00,4.898706862377367e-08,1.82936503279052e-06
2026-06-27 06:37:00+00:00,5.949014081352289e-08,1.8855902226277976e-06
2026-06-27 06:38:00+00:00,7.920614564227435e-08,2.037408876276458e-06
2026-06-27 06:39:00+00:00,5.977094019726792e-08,1.875084421953943e-06
2026-06-27 06:40:00+00:00,5.1497686115453696e-08,1.7834707932706806e-06
2026-06-27 06:41:00+00:00,4.381211482495928e-08,1.7492169490651577e-06
2026-06-27 06:42:00+00:00,4.005535814144423e-08,1.7139921055786544e-06
2026-06-27 06:43:00+00:00,3.8137432767371144e-08,1.6890707001948613e-06
2026-06-27 06:44:00+00:00,3.475870968827621e-08,1.6728353102735127e-06
2026-06-27 06:45:00+00:00,3.3234517360369864e-08,1.6532599147467408e-06
2026-06-27 06:46:00+00:00,3.074981691497669e-08,1.6421377040387597e-06
2026-06-27 06:47:00+00:00,3.2001111094359664e-08,1.6443050299130846e-06
2026-06-27 06:48:00+00:00,3.056672071011235e-08,1.6325600427080644e-06
2026-06-27 06:49:00+00:00,3.192820940967067e-08,1.6419254507127334e-06
2026-06-27 06:50:00+00:00,3.054000430324777e-08,1.634433829167392e-06
2026-06-27 06:51:00+00:00,3.4665255554955365e-08,1.6564034694965812e-06
2026-06-27 06:52:00+00:00,4.534530262390035e-08,1.7787834849514184e-06
2026-06-27 06:53:00+00:00,5.8237745292899496e-08,1.952382490344462e-06
2026-06-27 06:54:00+00:00,7.270362090139315e-08,2.1716784885938978e-06
2026-06-27 06:55:00+00:00,6.669090879540819e-08,2.161287056878791e-06
2026-06-27 06:56:00+00:00,6.520606632420822e-08,2.1318062408681726e-06
2026-06-27 06:57:00+00:00,6.515585226907207e-08,2.149519559679902e-06
2026-06-27 06:58:00+00:00,6.069114988349611e-08,2.107411773977219e-06
2026-06-27 06:59:00+00:00,5.883567766318266e-08,2.055548520729644e-06
2026-06-27 07:00:00+00:00,5.517383527831044e-08,2.0185348148515918e-06
2026-06-27 07:01:00+00:00,5.7571011069512685e-08,2.0226448214089032e-06
2026-06-27 07:02:00+00:00,5.482884901653051e-08,2.0302870780142257e-06
2026-06-27 07:03:00+00:00,5.600655228477081e-08,2.007437615247909e-06
2026-06-27 07:04:00+00:00,5.2829033592161074e-08,1.9691908619279275e-06
2026-06-27 07:05:00+00:00,4.8718636236344544e-08,1.9579990748752607e-06
2026-06-27 07:06:00+00:00,4.8241808769944334e-08,1.9704461919900496e-06
2026-06-27 07:07:00+00:00,4.8313580691683455e-08,1.96257724383031e-06
2026-06-27 07:08:00+00:00,4.62569893500131e-08,1.9513522602210287e-06
2026-06-27 07:09:00+00:00,4.630839001151799e-08,1.93877690435329e-06
2026-06-27 07:10:00+00:00,4.5660151215543017e-08,1.942009930644417e-06
2026-06-27 07:11:00+00:00,4.4742876070813515e-08,1.9340268408996053e-06
2026-06-27 07:12:00+00:00,4.6810029630250944e-08,1.9397473352000816e-06
2026-06-27 07:13:00+00:00,6.244422934287286e-08,2.039836545009166e-06
2026-06-27 07:14:00+00:00,5.2283311902101566e-08,2.007952161875437e-06
2026-06-27 07:15:00+00:00,5.129020053118438e-08,1.982915591725032e-06
2026-06-27 07:16:00+00:00,5.0849713773004623e-08,1.9780266029556515e-06
2026-06-27 07:17:00+00:00,4.935676756190333e-08,1.9689400687639136e-06
2026-06-27 07:18:00+00:00,5.24211110075612e-08,1.978020009119064e-06
2026-06-27 07:19:00+00:00,5.589084040025227e-08,1.9943308871006597e-06
2026-06-27 07:20:00+00:00,6.010762376718048e-08,2.0263175883883378e-06
2026-06-27 07:21:00+00:00,6.625450765795905e-08,2.071652716040262e-06
2026-06-27 07:22:00+00:00,6.97069140187523e-08,2.100488472933648e-06
2026-06-27 07:23:00+00:00,7.892767683870262e-08,2.1470743831741856e-06
2026-06-27 07:24:00+00:00,8.82144561842324e-08,2.184425966333947e-06
2026-06-27 07:25:00+00:00,8.956278918503814e-08,2.207890702266013e-06
2026-06-27 07:26:00+00:00,8.893466230119884e-08,2.2216020170162665e-06
2026-06-27 07:27:00+00:00,9.058790340077395e-08,2.226721335318871e-06
2026-06-27 07:28:00+00:00,8.829574227320337e-08,2.223654746558168e-06
2026-06-27 07:29:00+00:00,8.65507914227237e-08,2.215854237874737e-06
2026-06-27 07:30:00+00:00,8.28748696335424e-08,2.206256795034278e-06
2026-06-27 07:31:00+00:00,7.93064387494269e-08,2.1966034182696603e-06
2026-06-27 07:32:00+00:00,7.650960753835535e-08,2.1897940314374864e-06
2026-06-27 07:33:00+00:00,7.71024630807915e-08,2.1907205791649176e-06
2026-06-27 07:34:00+00:00,7.274650926092363e-08,2.1748485323769277e-06
2026-06-27 07:35:00+00:00,6.832311072457743e-08,2.1571252091234783e-06
2026-06-27 07:36:00+00:00,6.646514805197512e-08,2.146312453987776e-06
2026-06-27 07:37:00+00:00,6.642943617407583e-08,2.1342798390833195e-06
2026-06-27 07:38:00+00:00,6.617755587967622e-08,2.136968760169111e-06
2026-06-27 07:39:00+00:00,6.609053571082768e-08,2.133670250259456e-06
2026-06-27 07:40:00+00:00,6.543158548311112e-08,2.1296609702403657e-06
2026-06-27 07:41:00+00:00,6.598883572905835e-08,2.12698773793818e-06
2026-06-27 07:42:00+00:00,6.658853379803986e-08,2.1166756596358027e-06
2026-06-27 07:43:00+00:00,6.537811003681783e-08,2.100665824400494e-06
2026-06-27 07:44:00+00:00,6.452154366343167e-08,2.090769839924178e-06
2026-06-27 07:45:00+00:00,6.044577105512873e-08,2.074364829240949e-06
2026-06-27 07:46:00+00:00,5.838010253000903e-08,2.055976665360504e-06
2026-06-27 07:47:00+00:00,5.567014937923887e-08,2.0469828996283468e-06
2026-06-27 07:48:00+00:00,5.472083586255395e-08,2.033259988820646e-06
2026-06-27 07:49:00+00:00,5.8116253143225556e-08,2.0131403744017007e-06
2026-06-27 07:50:00+00:00,5.3888150830516686e-08,2.0023971956106834e-06
2026-06-27 07:51:00+00:00,5.305267336552789e-08,1.9957728909503203e-06
2026-06-27 07:52:00+00:00,5.409851766557949e-08,1.996633272938197e-06
2026-06-27 07:53:00+00:00,5.36645892168508e-08,1.986412826227024e-06
2026-06-27 07:54:00+00:00,5.083843390707443e-08,1.963819386219257e-06
2026-06-27 07:55:00+00:00,4.7476945042035374e-08,1.9474086911941413e-06
2026-06-27 07:56:00+00:00,4.818211252199944e-08,1.9354229152668267e-06
2026-06-27 07:57:00+00:00,4.845220402671657e-08,1.9246911051595816e-06
2026-06-27 07:58:00+00:00,4.619845483944118e-08,1.919127498695161e-06
2026-06-27 07:59:00+00:00,4.6771194917027976e-08,1.9122796857118374e-06
2026-06-27 08:00:00+00:00,4.8573561173270725e-08,1.927419134517549e-06
2026-06-27 08:01:00+00:00,4.78290864691644e-08,1.913903588501853e-06
2026-06-27 08:02:00+00:00,4.8210985426067055e-08,1.900400434351468e-06
2026-06-27 08:03:00+00:00,4.5460453179657634e-08,1.8913706298917528e-06
2026-06-27 08:04:00+00:00,4.81579540689836e-08,1.8968399899677024e-06
2026-06-27 08:05:00+00:00,5.075472486737453e-08,1.9070107555307916e-06
2026-06-27 08:06:00+00:00,4.53323067972633e-08,1.8889251123255235e-06
2026-06-27 08:07:00+00:00,4.7472987318997184e-08,1.89686306839576e-06
2026-06-27 08:08:00+00:00,4.975602863055428e-08,1.904445412037603e-06
2026-06-27 08:09:00+00:00,5.17105185338096e-08,1.9062359797317183e-06
2026-06-27 08:10:00+00:00,4.6133276754289916e-08,1.874904796750343e-06
2026-06-27 08:11:00+00:00,4.3399538185440185e-08,1.8457576516084373e-06
2026-06-27 08:12:00+00:00,4.3255802495423274e-08,1.8280127278558207e-06
2026-06-27 08:13:00+00:00,4.128025210548003e-08,1.8127655039279489e-06
2026-06-27 08:14:00+00:00,4.307783285639744e-08,1.8129290992874305e-06
2026-06-27 08:15:00+00:00,4.0304581006012086e-08,1.80463257493102e-06
2026-06-27 08:16:00+00:00,4.032271760934236e-08,1.7900887314681313e-06
2026-06-27 08:17:00+00:00,3.8977084670932534e-08,1.7765465827324078e-06
2026-06-27 08:18:00+00:00,3.9202696200391074e-08,1.768926949807792e-06
2026-06-27 08:19:00+00:00,4.0370565557168454e-08,1.7676240986475025e-06
2026-06-27 08:20:00+00:00,4.0993526795318764e-08,1.7500722151453374e-06
2026-06-27 08:21:00+00:00,3.799016212724382e-08,1.7415929960407084e-06
2026-06-27 08:22:00+00:00,3.894131950232804e-08,1.7403731362719554e-06
2026-06-27 08:23:00+00:00,3.874308163176465e-08,1.7453318150728592e-06
2026-06-27 08:24:00+00:00,4.077792326029339e-08,1.742467929943814e-06
2026-06-27 08:25:00+00:00,3.969519823954215e-08,1.7415818547306117e-06
2026-06-27 08:26:00+00:00,4.263736030907239e-08,1.7396281464243657e-06
2026-06-27 08:27:00+00:00,3.9915299510084885e-08,1.7421039046894291e-06
2026-06-27 08:28:00+00:00,4.076163406807609e-08,1.7447732716391329e-06
2026-06-27 08:29:00+00:00,4.3882081968149584e-08,1.773361532286799e-06
2026-06-27 08:30:00+00:00,4.388537533372983e-08,1.7800733758122078e-06
2026-06-27 08:31:00+00:00,4.424527588753335e-08,1.7724559029375089e-06
2026-06-27 08:32:00+00:00,4.4589718584120426e-08,1.7645647858444136e-06
2026-06-27 08:33:00+00:00,4.69180783113643e-08,1.771044367160357e-06
2026-06-27 08:34:00+00:00,8.189861944174481e-08,1.984359641937772e-06
2026-06-27 08:35:00+00:00,9.279759183300484e-08,2.1010366708651418e-06
2026-06-27 08:36:00+00:00,8.570228970938842e-08,1.987111318157986e-06
2026-06-27 08:37:00+00:00,8.392701289494654e-08,1.9780507045652485e-06
2026-06-27 08:38:00+00:00,9.13096798171864e-08,2.0316986137913773e-06
2026-06-27 08:39:00+00:00,1.0055361343574989e-07,2.1074104097351665e-06
2026-06-27 08:40:00+00:00,9.633945552423029e-08,2.085632786474889e-06
2026-06-27 08:41:00+00:00,9.383958854414233e-08,2.0688300992333097e-06
2026-06-27 08:42:00+00:00,9.174848258908241e-08,2.063303782051662e-06
2026-06-27 08:43:00+00:00,9.566787184667193e-08,2.0895229226880474e-06
2026-06-27 08:44:00+00:00,1.042529760297839e-07,2.1626267425745027e-06
2026-06-27 08:45:00+00:00,1.3695687073322918e-07,2.4004825718293432e-06
2026-06-27 08:46:00+00:00,1.2462216147923757e-07,2.3656280063732997e-06
2026-06-27 08:47:00+00:00,1.0889687729331855e-07,2.238253046016325e-06
2026-06-27 08:48:00+00:00,9.898953123865797e-08,2.189351107517723e-06
2026-06-27 08:49:00+00:00,9.93201680898892e-08,2.1864962036488578e-06
2026-06-27 08:50:00+00:00,9.893252439496793e-08,2.2284309579845285e-06
2026-06-27 08:51:00+00:00,8.78716122088008e-08,2.166578724427381e-06
2026-06-27 08:52:00+00:00,8.309761057034849e-08,2.137166575266747e-06
2026-06-27 08:53:00+00:00,8.029282838606377e-08,2.095928948619985e-06
2026-06-27 08:54:00+00:00,7.510975308377965e-08,2.0664815565396566e-06
2026-06-27 08:55:00+00:00,7.297913384718413e-08,2.039688752120128e-06
2026-06-27 08:56:00+00:00,6.86763996782247e-08,2.01107013708679e-06
2026-06-27 08:57:00+00:00,6.351255166237024e-08,1.9878661987604573e-06
2026-06-27 08:58:00+00:00,6.208410496810758e-08,1.973155349332956e-06
2026-06-27 08:59:00+00:00,6.15181008356558e-08,1.973463895410532e-06
2026-06-27 09:00:00+00:00,6.021262066724375e-08,1.966985337276128e-06
2026-06-27 09:01:00+00:00,6.234012062122929e-08,1.987355062738061e-06
2026-06-27 09:02:00+00:00,6.360706805708105e-08,1.978082764253486e-06
2026-06-27 09:03:00+00:00,6.08117289857546e-08,1.970580342458561e-06
2026-06-27 09:04:00+00:00,6.564346222148744e-08,2.031233179877745e-06
2026-06-27 09:05:00+00:00,6.764094706568359e-08,2.0199522623443045e-06
2026-06-27 09:06:00+00:00,6.79641658507535e-08,2.044570010184543e-06
2026-06-27 09:07:00+00:00,7.03197855500548e-08,2.0584732283168705e-06
2026-06-27 09:08:00+00:00,6.95168367315091e-08,2.0676045551226707e-06
2026-06-27 09:09:00+00:00,7.025501957969027e-08,2.0727657101815566e-06
2026-06-27 09:10:00+00:00,7.851394201452423e-08,2.1265145733195823e-06
2026-06-27 09:11:00+00:00,8.61250768480204e-08,2.2262490801949752e-06
2026-06-27 09:12:00+00:00,1.0277268813752016e-07,2.358327947149519e-06
2026-06-27 09:13:00+00:00,1.219783030137478e-07,2.5225738227163674e-06
2026-06-27 09:14:00+00:00,1.414015144973746e-07,2.6902303034148645e-06
2026-06-27 09:15:00+00:00,1.67204106560348e-07,2.88841397377837e-06
2026-06-27 09:16:00+00:00,1.8895885034453386e-07,3.0906580832379404e-06
2026-06-27 09:17:00+00:00,2.0731206973323427e-07,3.2691909837012645e-06
2026-06-27 09:18:00+00:00,2.1717181653002626e-07,3.3829962831077864e-06
2026-06-27 09:19:00+00:00,2.3482503763716522e-07,3.5236816984252077e-06
2026-06-27 09:20:00+00:00,2.509662238026067e-07,3.689859113364946e-06
2026-06-27 09:21:00+00:00,2.599692834337475e-07,3.8089306144684087e-06
2026-06-27 09:22:00+00:00,2.6749029302663985e-07,3.904761797457468e-06
2026-06-27 09:23:00+00:00,2.639455942698987e-07,3.9380147427436896e-06
2026-06-27 09:24:00+00:00,2.5188808194798185e-07,3.934244887204841e-06
2026-06-27 09:25:00+00:00,2.3767243817474082e-07,3.914248736691661e-06
2026-06-27 09:26:00+00:00,2.2992482229255986e-07,3.887786988343578e-06
2026-06-27 09:27:00+00:00,2.182840859177304e-07,3.8395201045204885e-06
2026-06-27 09:28:00+00:00,2.0276428358556586e-07,3.786032038988196e-06
2026-06-27 09:29:00+00:00,1.8931891077045293e-07,3.705911012730212e-06
2026-06-27 09:30:00+00:00,1.751828193619076e-07,3.623774546213099e-06
2026-06-27 09:31:00+00:00,1.6333322605532885e-07,3.525413376337383e-06
2026-06-27 09:32:00+00:00,1.6101732569495653e-07,3.49020797330013e-06
2026-06-27 09:33:00+00:00,1.483944913616142e-07,3.413081458347733e-06
2026-06-27 09:34:00+00:00,1.4664982472822885e-07,3.393793576833559e-06
2026-06-27 09:35:00+00:00,1.7420363462861133e-07,3.614172328525456e-06
2026-06-27 09:36:00+00:00,1.7860702428151853e-07,3.726865088538034e-06
2026-06-27 09:37:00+00:00,1.4741543452601038e-07,3.4626461911102524e-06
2026-06-27 09:38:00+00:00,1.2534084703474946e-07,3.253990371376858e-06
2026-06-27 09:39:00+00:00,1.1294974910924793e-07,3.112484591838438e-06
2026-06-27 09:40:00+00:00,1.0696886931782501e-07,3.015884885826381e-06
2026-06-27 09:41:00+00:00,9.931782329886121e-08,2.9369473395490786e-06
2026-06-27 09:42:00+00:00,9.01448160561813e-08,2.8645144993788563e-06
2026-06-27 09:43:00+00:00,8.604755663554897e-08,2.8075953650841257e-06
2026-06-27 09:44:00+00:00,8.608533619280935e-08,2.767291562122409e-06
2026-06-27 09:45:00+00:00,8.419807784321166e-08,2.724923433561344e-06
2026-06-27 09:46:00+00:00,7.881791930230976e-08,2.6796196834766306e-06
2026-06-27 09:47:00+00:00,7.606738705590034e-08,2.634636302900617e-06
2026-06-27 09:48:00+00:00,7.425096981705792e-08,2.585644097052864e-06
2026-06-27 09:49:00+00:00,7.231699328258402e-08,2.5463411930104485e-06
2026-06-27 09:50:00+00:00,7.112279121201938e-08,2.5160788936773315e-06
2026-06-27 09:51:00+00:00,7.166481452713924e-08,2.4962025690911105e-06
2026-06-27 09:52:00+00:00,7.593371265102179e-08,2.5240701688744598e-06
2026-06-27 09:53:00+00:00,7.669744661598088e-08,2.560230768722249e-06
2026-06-27 09:54:00+00:00,7.824670689160484e-08,2.5589788492652588e-06
2026-06-27 09:55:00+00:00,7.341213859035635e-08,2.5188576273649232e-06
2026-06-27 09:56:00+00:00,6.842626021352771e-08,2.460235009493772e-06
2026-06-27 09:57:00+00:00,6.345700853671589e-08,2.408359023320372e-06
2026-06-27 09:58:00+00:00,6.179867995115275e-08,2.3751338176225545e-06
2026-06-27 09:59:00+00:00,6.124153628661588e-08,2.357830908295e-06
2026-06-27 10:00:00+00:00,6.083919146249174e-08,2.3263535240403144e-06
2026-06-27 10:01:00+00:00,5.8760790011547215e-08,2.280008175148396e-06
2026-06-27 10:02:00+00:00,5.6732872621978465e-08,2.2405622530641267e-06
2026-06-27 10:03:00+00:00,5.621877718908763e-08,2.21452978621528e-06
2026-06-27 10:04:00+00:00,5.5484473904243714e-08,2.1903183551330585e-06
2026-06-27 10:05:00+00:00,5.5452211711326533e-08,2.1672763068636414e-06
2026-06-27 10:06:00+00:00,5.508409728349761e-08,2.1526680029637646e-06
2026-06-27 10:07:00+00:00,5.293552973739679e-08,2.133175712515367e-06
2026-06-27 10:08:00+00:00,5.4825662232360635e-08,2.1255359570204746e-06
2026-06-27 10:09:00+00:00,5.497315314073604e-08,2.124622369592544e-06
2026-06-27 10:10:00+00:00,6.01736331873326e-08,2.136462171620224e-06
2026-06-27 10:11:00+00:00,5.977520345368248e-08,2.132949475708301e-06
2026-06-27 10:12:00+00:00,6.018183285050327e-08,2.125991613866063e-06
2026-06-27 10:13:00+00:00,6.073391745076151e-08,2.126835624949308e-06
2026-06-27 10:14:00+00:00,6.121127427149986e-08,2.1345290406316053e-06
2026-06-27 10:15:00+00:00,6.106133554339976e-08,2.117645635735244e-06
2026-06-27 10:16:00+00:00,5.93913469515428e-08,2.1088437733851606e-06
2026-06-27 10:17:00+00:00,5.840495376219224e-08,2.1105515770614147e-06
2026-06-27 10:18:00+00:00,6.129346985517259e-08,2.121056240866892e-06
2026-06-27 10:19:00+00:00,6.091686088893766e-08,2.0901945845253067e-06
2026-06-27 10:20:00+00:00,6.713208478004162e-08,2.1367611680034315e-06
2026-06-27 10:21:00+00:00,6.913140282449605e-08,2.1569148884736933e-06
2026-06-27 10:22:00+00:00,6.600438240411678e-08,2.1069026843179017e-06
2026-06-27 10:23:00+00:00,6.743354674654256e-08,2.1187593119975645e-06
2026-06-27 10:24:00+00:00,7.052250339256716e-08,2.1335529254429275e-06
2026-06-27 10:25:00+00:00,7.419272662900768e-08,2.153906052626553e-06
2026-06-27 10:26:00+00:00,7.334575258255428e-08,2.15380441659363e-06
2026-06-27 10:27:00+00:00,6.869434088230264e-08,2.13629868994758e-06
2026-06-27 10:28:00+00:00,6.908343408440487e-08,2.115603138008737e-06
2026-06-27 10:29:00+00:00,7.030219961734474e-08,2.1129987999302102e-06
2026-06-27 10:30:00+00:00,6.799281493385935e-08,2.1048017515568063e-06
2026-06-27 10:31:00+00:00,6.756810932984082e-08,2.094158162435633e-06
2026-06-27 10:32:00+00:00,7.0370496985106e-08,2.0803599909413606e-06
2026-06-27 10:33:00+00:00,7.06378457948631e-08,2.075330712614232e-06
2026-06-27 10:34:00+00:00,7.224355158541584e-08,2.0787147150258534e-06
2026-06-27 10:35:00+00:00,7.161911241837515e-08,2.0790801045222902e-06
2026-06-27 10:36:00+00:00,6.942821073607774e-08,2.089418103423668e-06
2026-06-27 10:37:00+00:00,7.177347072229169e-08,2.1057253434264567e-06
2026-06-27 10:38:00+00:00,7.116027944675808e-08,2.11746419154224e-06
2026-06-27 10:39:00+00:00,6.784424755323927e-08,2.1068667592771817e-06
2026-06-27 10:40:00+00:00,6.788035733507058e-08,2.086015911118011e-06
2026-06-27 10:41:00+00:00,6.548845732368136e-08,2.0687423329945887e-06
2026-06-27 10:42:00+00:00,6.25932230491344e-08,2.0532863800326595e-06
2026-06-27 10:43:00+00:00,6.232215810086927e-08,2.041240577455028e-06
2026-06-27 10:44:00+00:00,6.449826628340817e-08,2.030811401709798e-06
2026-06-27 10:45:00+00:00,6.344153291593102e-08,2.0160243821010222e-06
2026-06-27 10:46:00+00:00,6.28381329192962e-08,2.0063478132215096e-06
2026-06-27 10:47:00+00:00,6.365331017832433e-08,2.019667590502649e-06
2026-06-27 10:48:00+00:00,6.746886072050985e-08,2.058891141132335e-06
2026-06-27 10:49:00+00:00,6.881995773255768e-08,2.067536570393713e-06
2026-06-27 10:50:00+00:00,6.193780421881456e-08,2.015573727476294e-06
2026-06-27 10:51:00+00:00,6.279842779122191e-08,2.0254383343853988e-06
2026-06-27 10:52:00+00:00,1.5947392739690258e-07,2.729488187469542e-06
2026-06-27 10:53:00+00:00,1.848682984473271e-07,3.129905508103548e-06
2026-06-27 10:54:00+00:00,1.5077844750521765e-07,2.8208555704622995e-06
2026-06-27 10:55:00+00:00,1.0644848913443641e-07,2.5355982415931062e-06
2026-06-27 10:56:00+00:00,8.758278369214167e-08,2.3568109099869616e-06
2026-06-27 10:57:00+00:00,7.890444919667061e-08,2.3131440229917644e-06
2026-06-27 10:58:00+00:00,7.058100948142966e-08,2.233274699392496e-06
2026-06-27 10:59:00+00:00,6.661826290610406e-08,2.1744335754192434e-06
2026-06-27 11:00:00+00:00,6.484691539299092e-08,2.134682745236205e-06
2026-06-27 11:01:00+00:00,6.349247883008502e-08,2.1157161427254323e-06
2026-06-27 11:02:00+00:00,6.162696308820159e-08,2.0918298559990944e-06
2026-06-27 11:03:00+00:00,6.439321253992604e-08,2.113907612510957e-06
