time_tag,satellite,flux,energy
2026-06-24 08:05:00+00:00,19,185.966552734375,186 keV
2026-06-24 08:05:00+00:00,19,0.13774795830249786,1509 keV
2026-06-24 08:05:00+00:00,19,905.548828125,134 keV
2026-06-24 08:05:00+00:00,19,32.612640380859375,271 keV
2026-06-24 08:10:00+00:00,19,5861.3837890625,79 keV
2026-06-24 08:10:00+00:00,19,1.2557131052017212,548 keV
2026-06-24 08:10:00+00:00,19,6.409458637237549,378 keV
2026-06-24 08:10:00+00:00,19,0.3016512095928192,865 keV
2026-06-24 08:10:00+00:00,19,187.1508026123047,186 keV
2026-06-24 08:10:00+00:00,19,0.12522664666175842,1509 keV
2026-06-24 08:10:00+00:00,19,873.4584350585938,134 keV
2026-06-24 08:10:00+00:00,19,33.92790222167969,271 keV
2026-06-24 08:15:00+00:00,19,842.1016845703125,134 keV
2026-06-24 08:15:00+00:00,19,0.17531855404376984,1509 keV
2026-06-24 08:15:00+00:00,19,190.22796630859375,186 keV
2026-06-24 08:15:00+00:00,19,35.2807502746582,271 keV
2026-06-24 08:15:00+00:00,19,7.155206680297852,378 keV
2026-06-24 08:15:00+00:00,19,1.3387463092803955,548 keV
2026-06-24 08:15:00+00:00,19,6360.40087890625,79 keV
2026-06-24 08:15:00+00:00,19,0.26956290006637573,865 keV
2026-06-24 08:20:00+00:00,19,1.120819091796875,548 keV
2026-06-24 08:20:00+00:00,19,0.16687394678592682,865 keV
2026-06-24 08:20:00+00:00,19,7074.27685546875,79 keV
2026-06-24 08:20:00+00:00,19,6.569358825683594,378 keV
2026-06-24 08:20:00+00:00,19,808.642578125,134 keV
2026-06-24 08:20:00+00:00,19,192.12265014648438,186 keV
2026-06-24 08:20:00+00:00,19,0.20036612451076508,1509 keV
2026-06-24 08:20:00+00:00,19,33.44001007080078,271 keV
2026-06-24 08:25:00+00:00,19,813.3978881835938,134 keV
2026-06-24 08:25:00+00:00,19,0.07513874769210815,1509 keV
2026-06-24 08:25:00+00:00,19,184.88461303710938,186 keV
2026-06-24 08:25:00+00:00,19,31.711994171142578,271 keV
2026-06-24 08:25:00+00:00,19,5.024725914001465,378 keV
2026-06-24 08:25:00+00:00,19,0.8406238555908203,548 keV
2026-06-24 08:25:00+00:00,19,7753.9736328125,79 keV
2026-06-24 08:25:00+00:00,19,0.17329369485378265,865 keV
2026-06-24 08:30:00+00:00,19,0.07060008496046066,865 keV
2026-06-24 08:30:00+00:00,19,6026.2646484375,79 keV
2026-06-24 08:30:00+00:00,19,0.3632217347621918,548 keV
2026-06-24 08:30:00+00:00,19,2.6099460124969482,378 keV
2026-06-24 08:30:00+00:00,19,500.284912109375,134 keV
2026-06-24 08:30:00+00:00,19,103.86743927001953,186 keV
2026-06-24 08:30:00+00:00,19,0.05009074509143829,1509 keV
2026-06-24 08:30:00+00:00,19,14.765963554382324,271 keV
2026-06-24 08:35:00+00:00,19,0.3424505889415741,548 keV
2026-06-24 08:35:00+00:00,19,0.10268500447273254,865 keV
2026-06-24 08:35:00+00:00,19,4161.587890625,79 keV
2026-06-24 08:35:00+00:00,19,1.7043722867965698,378 keV
2026-06-24 08:35:00+00:00,19,336.2652282714844,134 keV
2026-06-24 08:35:00+00:00,19,61.89177322387695,186 keV
2026-06-24 08:35:00+00:00,19,0.12522011995315552,1509 keV
2026-06-24 08:35:00+00:00,19,9.467785835266113,271 keV
2026-06-24 08:40:00+00:00,19,229.74978637695312,134 keV
2026-06-24 08:40:00+00:00,19,0.08765288442373276,1509 keV
2026-06-24 08:40:00+00:00,19,46.27600860595703,186 keV
2026-06-24 08:40:00+00:00,19,8.227825164794922,271 keV
2026-06-24 08:40:00+00:00,19,1.331516146659851,378 keV
2026-06-24 08:40:00+00:00,19,0.24905084073543549,548 keV
2026-06-24 08:40:00+00:00,19,3301.220703125,79 keV
2026-06-24 08:40:00+00:00,19,0.10268311202526093,865 keV
2026-06-24 08:45:00+00:00,19,0.36319994926452637,548 keV
2026-06-24 08:45:00+00:00,19,3399.17529296875,79 keV
2026-06-24 08:45:00+00:00,19,0.05134182795882225,865 keV
2026-06-24 08:45:00+00:00,19,1.3670282363891602,378 keV
2026-06-24 08:45:00+00:00,19,0.12521874904632568,1509 keV
2026-06-24 08:45:00+00:00,19,42.112205505371094,186 keV
2026-06-24 08:45:00+00:00,19,213.5073699951172,134 keV
2026-06-24 08:45:00+00:00,19,6.875323295593262,271 keV
2026-06-24 08:50:00+00:00,19,209.10479736328125,134 keV
2026-06-24 08:50:00+00:00,19,0.037565555423498154,1509 keV
2026-06-24 08:50:00+00:00,19,43.247955322265625,186 keV
2026-06-24 08:50:00+00:00,19,6.462069511413574,271 keV
2026-06-24 08:50:00+00:00,19,1.313772439956665,378 keV
2026-06-24 08:50:00+00:00,19,0.290561318397522,548 keV
2026-06-24 08:50:00+00:00,19,3474.180908203125,79 keV
2026-06-24 08:50:00+00:00,19,0.05134185403585434,865 keV
2026-06-24 08:55:00+00:00,19,0.09626705199480057,865 keV
2026-06-24 08:55:00+00:00,19,3846.50341796875,79 keV
2026-06-24 08:55:00+00:00,19,0.3216952979564667,548 keV
2026-06-24 08:55:00+00:00,19,0.053044531494379044,2894 keV
2026-06-24 08:55:00+00:00,19,1.8108892440795898,378 keV
2026-06-24 08:55:00+00:00,19,46.18199157714844,186 keV
2026-06-24 08:55:00+00:00,19,0.1252201646566391,1509 keV
2026-06-24 08:55:00+00:00,19,229.4105682373047,134 keV
2026-06-24 08:55:00+00:00,19,8.566073417663574,271 keV
2026-06-24 09:00:00+00:00,19,0.10267940163612366,865 keV
2026-06-24 09:00:00+00:00,19,1466.7236328125,79 keV
2026-06-24 09:00:00+00:00,19,0.3631872534751892,548 keV
2026-06-24 09:00:00+00:00,19,1.2427089214324951,378 keV
2026-06-24 09:00:00+00:00,19,19.635889053344727,186 keV
2026-06-24 09:00:00+00:00,19,0.08765041828155518,1509 keV
2026-06-24 09:00:00+00:00,19,107.67957305908203,134 keV
2026-06-24 09:00:00+00:00,19,3.7193048000335693,271 keV
2026-06-24 09:05:00+00:00,19,0.763373851776123,378 keV
2026-06-24 09:05:00+00:00,19,0.044922295957803726,865 keV
2026-06-24 09:05:00+00:00,19,1302.0904541015625,79 keV
2026-06-24 09:05:00+00:00,19,0.1348971426486969,548 keV
2026-06-24 09:05:00+00:00,19,0.052389033138751984,2894 keV
2026-06-24 09:05:00+00:00,19,17.790496826171875,186 keV
2026-06-24 09:05:00+00:00,19,0.001293175620958209,2205 keV
2026-06-24 09:05:00+00:00,19,106.16228485107422,134 keV
2026-06-24 09:05:00+00:00,19,3.8319852352142334,271 keV
2026-06-24 09:05:00+00:00,19,0.08764961361885071,1509 keV
2026-06-24 09:10:00+00:00,19,112.81653594970703,134 keV
2026-06-24 09:10:00+00:00,19,0.07512864470481873,1509 keV
2026-06-24 09:10:00+00:00,19,19.304718017578125,186 keV
2026-06-24 09:10:00+00:00,19,3.268484354019165,271 keV
2026-06-24 09:10:00+00:00,19,0.7278738617897034,378 keV
2026-06-24 09:10:00+00:00,19,0.28017330169677734,548 keV
2026-06-24 09:10:00+00:00,19,1595.417724609375,79 keV
2026-06-24 09:10:00+00:00,19,0.06417498737573624,865 keV
2026-06-24 09:15:00+00:00,19,0.06417438387870789,865 keV
2026-06-24 09:15:00+00:00,19,1120.201904296875,79 keV
2026-06-24 09:15:00+00:00,19,0.207533597946167,548 keV
2026-06-24 09:15:00+00:00,19,0.6746082901954651,378 keV
2026-06-24 09:15:00+00:00,19,0.13773459196090698,1509 keV
2026-06-24 09:15:00+00:00,19,20.865924835205078,186 keV
2026-06-24 09:15:00+00:00,19,88.5987777709961,134 keV
2026-06-24 09:15:00+00:00,19,2.817633628845215,271 keV
2026-06-24 09:20:00+00:00,19,0.311305433511734,548 keV
2026-06-24 09:20:00+00:00,19,0.12193276733160019,865 keV
2026-06-24 09:20:00+00:00,19,1784.6025390625,79 keV
2026-06-24 09:20:00+00:00,19,1.1184451580047607,378 keV
2026-06-24 09:20:00+00:00,19,0.10017190128564835,1509 keV
2026-06-24 09:20:00+00:00,19,31.086462020874023,186 keV
2026-06-24 09:20:00+00:00,19,168.0516357421875,134 keV
2026-06-24 09:20:00+00:00,19,5.52264928817749,271 keV
2026-06-24 09:25:00+00:00,19,0.08984751254320145,865 keV
2026-06-24 09:25:00+00:00,19,280.68011474609375,134 keV
2026-06-24 09:25:00+00:00,19,0.20034880936145782,1509 keV
2026-06-24 09:25:00+00:00,19,56.59108352661133,186 keV
2026-06-24 09:25:00+00:00,19,6.31174373626709,271 keV
2026-06-24 09:25:00+00:00,19,1.4735417366027832,378 keV
2026-06-24 09:25:00+00:00,19,0.4254615604877472,548 keV
2026-06-24 09:25:00+00:00,19,2982.89794921875,79 keV
2026-06-24 09:30:00+00:00,19,3258.98974609375,79 keV
2026-06-24 09:30:00+00:00,19,58.24765396118164,186 keV
2026-06-24 09:30:00+00:00,19,0.15402625501155853,865 keV
2026-06-24 09:30:00+00:00,19,0.30093809962272644,548 keV
2026-06-24 09:30:00+00:00,19,268.5981750488281,134 keV
2026-06-24 09:30:00+00:00,19,5.9736785888671875,271 keV
2026-06-24 09:30:00+00:00,19,0.11269690841436386,1509 keV
2026-06-24 09:30:00+00:00,19,1.4202927350997925,378 keV
2026-06-24 09:35:00+00:00,19,202.05372619628906,134 keV
2026-06-24 09:35:00+00:00,19,0.2128659337759018,1509 keV
2026-06-24 09:35:00+00:00,19,33.83088684082031,186 keV
2026-06-24 09:35:00+00:00,19,0.00887179933488369,2205 keV
2026-06-24 09:35:00+00:00,19,4.545864582061768,271 keV
2026-06-24 09:35:00+00:00,19,1.2959799766540527,378 keV
2026-06-24 09:35:00+00:00,19,0.34243786334991455,548 keV
2026-06-24 09:35:00+00:00,19,1926.6009521484375,79 keV
2026-06-24 09:35:00+00:00,19,0.07059313356876373,865 keV
2026-06-24 09:40:00+00:00,19,0.10909927636384964,865 keV
2026-06-24 09:40:00+00:00,19,2028.85009765625,79 keV
2026-06-24 09:40:00+00:00,19,0.6018646359443665,548 keV
2026-06-24 09:40:00+00:00,19,2.3789491653442383,378 keV
2026-06-24 09:40:00+00:00,19,0.01341237686574459,2894 keV
2026-06-24 09:40:00+00:00,19,52.000728607177734,186 keV
2026-06-24 09:40:00+00:00,19,0.20034639537334442,1509 keV
2026-06-24 09:40:00+00:00,19,330.23712158203125,134 keV
2026-06-24 09:40:00+00:00,19,10.932730674743652,271 keV
2026-06-24 09:45:00+00:00,19,490.87310791015625,134 keV
2026-06-24 09:45:00+00:00,19,0.12522128224372864,1509 keV
2026-06-24 09:45:00+00:00,19,82.42852020263672,186 keV
2026-06-24 09:45:00+00:00,19,19.98780059814453,271 keV
2026-06-24 09:45:00+00:00,19,4.740344047546387,378 keV
2026-06-24 09:45:00+00:00,19,1.0688741207122803,548 keV
2026-06-24 09:45:00+00:00,19,3919.832275390625,79 keV
2026-06-24 09:45:00+00:00,19,0.2888050377368927,865 keV
2026-06-24 09:50:00+00:00,19,7.2615647315979,378 keV
2026-06-24 09:50:00+00:00,19,4661.25537109375,79 keV
2026-06-24 09:50:00+00:00,19,1.836836814880371,548 keV
2026-06-24 09:50:00+00:00,19,0.4428425133228302,865 keV
2026-06-24 09:50:00+00:00,19,29.71929931640625,271 keV
2026-06-24 09:50:00+00:00,19,0.18783682584762573,1509 keV
2026-06-24 09:50:00+00:00,19,108.73970031738281,186 keV
2026-06-24 09:50:00+00:00,19,551.2109375,134 keV
2026-06-24 09:55:00+00:00,19,571.4363403320312,134 keV
2026-06-24 09:55:00+00:00,19,0.2379346340894699,1509 keV
2026-06-24 09:55:00+00:00,19,134.01260375976562,186 keV
2026-06-24 09:55:00+00:00,19,0.0018282387172803283,2205 keV
2026-06-24 09:55:00+00:00,19,36.59610366821289,271 keV
2026-06-24 09:55:00+00:00,19,8.664453506469727,378 keV
2026-06-24 09:55:00+00:00,19,2.3765573501586914,548 keV
2026-06-24 09:55:00+00:00,19,6015.06201171875,79 keV
2026-06-24 09:55:00+00:00,19,0.5840569138526917,865 keV
2026-06-24 10:00:00+00:00,19,11.20356273651123,378 keV
2026-06-24 10:00:00+00:00,19,0.7894514203071594,865 keV
2026-06-24 10:00:00+00:00,19,5675.42529296875,79 keV
2026-06-24 10:00:00+00:00,19,3.3521246910095215,548 keV
2026-06-24 10:00:00+00:00,19,0.004030479583889246,2894 keV
2026-06-24 10:00:00+00:00,19,0.0038563841953873634,2205 keV
2026-06-24 10:00:00+00:00,19,155.02488708496094,186 keV
2026-06-24 10:00:00+00:00,19,0.250460147857666,1509 keV
2026-06-24 10:00:00+00:00,19,580.2998657226562,134 keV
2026-06-24 10:00:00+00:00,19,39.489776611328125,271 keV
2026-06-24 10:05:00+00:00,19,0.02352692000567913,2205 keV
2026-06-24 10:05:00+00:00,19,600.3606567382812,134 keV
2026-06-24 10:05:00+00:00,19,0.2504601776599884,1509 keV
2026-06-24 10:05:00+00:00,19,173.62222290039062,186 keV
2026-06-24 10:05:00+00:00,19,42.119869232177734,271 keV
2026-06-24 10:05:00+00:00,19,0.07915159314870834,2894 keV
2026-06-24 10:05:00+00:00,19,13.36967945098877,378 keV
2026-06-24 10:05:00+00:00,19,3.3106064796447754,548 keV
2026-06-24 10:05:00+00:00,19,5491.98046875,79 keV
2026-06-24 10:05:00+00:00,19,0.6867576241493225,865 keV
2026-06-24 10:10:00+00:00,19,4.140913009643555,548 keV
2026-06-24 10:10:00+00:00,19,5891.677734375,79 keV
2026-06-24 10:10:00+00:00,19,1.1360560655593872,865 keV
2026-06-24 10:10:00+00:00,19,16.5125732421875,378 keV
2026-06-24 10:10:00+00:00,19,201.40249633789062,186 keV
2026-06-24 10:10:00+00:00,19,744.3196411132812,134 keV
2026-06-24 10:10:00+00:00,19,52.60354995727539,271 keV
2026-06-24 10:10:00+00:00,19,0.23793964087963104,1509 keV
2026-06-24 10:15:00+00:00,19,942.103271484375,134 keV
2026-06-24 10:15:00+00:00,19,0.32560595870018005,1509 keV
2026-06-24 10:15:00+00:00,19,257.5761413574219,186 keV
2026-06-24 10:15:00+00:00,19,0.03263729810714722,2205 keV
2026-06-24 10:15:00+00:00,19,61.621910095214844,271 keV
2026-06-24 10:15:00+00:00,19,18.09299087524414,378 keV
2026-06-24 10:15:00+00:00,19,5.386352062225342,548 keV
2026-06-24 10:15:00+00:00,19,6354.54052734375,79 keV
2026-06-24 10:15:00+00:00,19,1.598192811012268,865 keV
2026-06-24 10:15:00+00:00,19,0.006044430658221245,2894 keV
2026-06-24 10:20:00+00:00,19,1.7843315601348877,865 keV
2026-06-24 10:20:00+00:00,19,0.014503073878586292,2894 keV
2026-06-24 10:20:00+00:00,19,6977.73291015625,79 keV
2026-06-24 10:20:00+00:00,19,7.150683403015137,548 keV
2026-06-24 10:20:00+00:00,19,19.850862503051758,378 keV
2026-06-24 10:20:00+00:00,19,67.59646606445312,271 keV
2026-06-24 10:20:00+00:00,19,273.47735595703125,186 keV
2026-06-24 10:20:00+00:00,19,0.3756999373435974,1509 keV
2026-06-24 10:20:00+00:00,19,1126.8182373046875,134 keV
2026-06-24 10:20:00+00:00,19,0.006639915518462658,2205 keV
2026-06-24 10:25:00+00:00,19,1.8805875778198242,865 keV
2026-06-24 10:25:00+00:00,19,7001.50390625,79 keV
2026-06-24 10:25:00+00:00,19,6.258071422576904,548 keV
2026-06-24 10:25:00+00:00,19,20.38330078125,378 keV
2026-06-24 10:25:00+00:00,19,0.003918517846614122,2894 keV
2026-06-24 10:25:00+00:00,19,66.017578125,271 keV
2026-06-24 10:25:00+00:00,19,284.6421813964844,186 keV
2026-06-24 10:25:00+00:00,19,0.46335816383361816,1509 keV
2026-06-24 10:25:00+00:00,19,1189.6312255859375,134 keV
2026-06-24 10:25:00+00:00,19,0.021522600203752518,2205 keV
2026-06-24 10:30:00+00:00,19,6.5071120262146,548 keV
2026-06-24 10:30:00+00:00,19,1.668770670890808,865 keV
2026-06-24 10:30:00+00:00,19,21.1289005279541,378 keV
2026-06-24 10:30:00+00:00,19,7144.75,79 keV
2026-06-24 10:30:00+00:00,19,268.8823547363281,186 keV
2026-06-24 10:30:00+00:00,19,0.43830782175064087,1509 keV
2026-06-24 10:30:00+00:00,19,64.7771987915039,271 keV
2026-06-24 10:30:00+00:00,19,1198.7738037109375,134 keV
2026-06-24 10:35:00+00:00,19,1315.5396728515625,134 keV
2026-06-24 10:35:00+00:00,19,0.5259788632392883,1509 keV
2026-06-24 10:35:00+00:00,19,257.4815673828125,186 keV
2026-06-24 10:35:00+00:00,19,65.00360870361328,271 keV
2026-06-24 10:35:00+00:00,19,0.052651356905698776,2894 keV
2026-06-24 10:35:00+00:00,19,20.791851043701172,378 keV
2026-06-24 10:35:00+00:00,19,5.9986724853515625,548 keV
2026-06-24 10:35:00+00:00,19,7764.89599609375,79 keV
2026-06-24 10:35:00+00:00,19,1.7843297719955444,865 keV
2026-06-24 10:40:00+00:00,19,8253.1552734375,79 keV
2026-06-24 10:40:00+00:00,19,6.247803211212158,548 keV
2026-06-24 10:40:00+00:00,19,20.88080596923828,378 keV
2026-06-24 10:40:00+00:00,19,1.7843416929244995,865 keV
2026-06-24 10:40:00+00:00,19,249.53355407714844,186 keV
2026-06-24 10:40:00+00:00,19,0.45084160566329956,1509 keV
2026-06-24 10:40:00+00:00,19,1379.16015625,134 keV
2026-06-24 10:40:00+00:00,19,65.26716613769531,271 keV
2026-06-24 10:45:00+00:00,19,8573.8056640625,79 keV
2026-06-24 10:45:00+00:00,19,6.465785980224609,548 keV
2026-06-24 10:45:00+00:00,19,21.750951766967773,378 keV
2026-06-24 10:45:00+00:00,19,69.58866119384766,271 keV
2026-06-24 10:45:00+00:00,19,1.8870501518249512,865 keV
2026-06-24 10:45:00+00:00,19,251.711669921875,186 keV
2026-06-24 10:45:00+00:00,19,0.3256109356880188,1509 keV
2026-06-24 10:45:00+00:00,19,1379.314453125,134 keV
2026-06-24 10:45:00+00:00,19,0.06116213649511337,2205 keV
2026-06-24 10:50:00+00:00,19,1458.95849609375,134 keV
2026-06-24 10:50:00+00:00,19,0.4759027659893036,1509 keV
2026-06-24 10:50:00+00:00,19,258.20098876953125,186 keV
2026-06-24 10:50:00+00:00,19,72.7842025756836,271 keV
2026-06-24 10:50:00+00:00,19,22.76356315612793,378 keV
2026-06-24 10:50:00+00:00,19,8.095393180847168,548 keV
2026-06-24 10:50:00+00:00,19,9788.0986328125,79 keV
2026-06-24 10:50:00+00:00,19,2.503286600112915,865 keV
2026-06-24 10:55:00+00:00,19,8.095523834228516,548 keV
2026-06-24 10:55:00+00:00,19,2.638120174407959,865 keV
2026-06-24 10:55:00+00:00,19,10521.9638671875,79 keV
2026-06-24 10:55:00+00:00,19,24.75266456604004,378 keV
2026-06-24 10:55:00+00:00,19,1500.03759765625,134 keV
2026-06-24 10:55:00+00:00,19,76.05452728271484,271 keV
2026-06-24 10:55:00+00:00,19,0.538530170917511,1509 keV
2026-06-24 10:55:00+00:00,19,0.002336157951503992,2894 keV
2026-06-24 10:55:00+00:00,19,282.7195739746094,186 keV
2026-06-24 11:00:00+00:00,19,1587.90576171875,134 keV
2026-06-24 11:00:00+00:00,19,0.6763107180595398,1509 keV
2026-06-24 11:00:00+00:00,19,305.2055358886719,186 keV
2026-06-24 11:00:00+00:00,19,84.7364501953125,271 keV
2026-06-24 11:00:00+00:00,19,25.78309440612793,378 keV
2026-06-24 11:00:00+00:00,19,8.085317611694336,548 keV
2026-06-24 11:00:00+00:00,19,11664.1337890625,79 keV
2026-06-24 11:00:00+00:00,19,2.7216227054595947,865 keV
2026-06-24 11:00:00+00:00,19,0.03037082776427269,2894 keV
2026-06-24 11:05:00+00:00,19,3.0362131595611572,865 keV
2026-06-24 11:05:00+00:00,19,27.4705753326416,378 keV
2026-06-24 11:05:00+00:00,19,12906.8662109375,79 keV
2026-06-24 11:05:00+00:00,19,8.45914077758789,548 keV
2026-06-24 11:05:00+00:00,19,84.96369171142578,271 keV
2026-06-24 11:05:00+00:00,19,329.0171203613281,186 keV
2026-06-24 11:05:00+00:00,19,0.6888455152511597,1509 keV
2026-06-24 11:05:00+00:00,19,1580.7445068359375,134 keV
2026-06-24 11:05:00+00:00,19,0.0005643288022838533,2894 keV
2026-06-24 11:10:00+00:00,19,1619.73388671875,134 keV
2026-06-24 11:10:00+00:00,19,0.6387645602226257,1509 keV
2026-06-24 11:10:00+00:00,19,373.2292175292969,186 keV
2026-06-24 11:10:00+00:00,19,0.03241202235221863,2205 keV
2026-06-24 11:10:00+00:00,19,98.71946716308594,271 keV
2026-06-24 11:10:00+00:00,19,30.5965633392334,378 keV
2026-06-24 11:10:00+00:00,19,9.912469863891602,548 keV
2026-06-24 11:10:00+00:00,19,14320.11328125,79 keV
2026-06-24 11:10:00+00:00,19,3.3700833320617676,865 keV
2026-06-24 11:15:00+00:00,19,16232.8193359375,79 keV
2026-06-24 11:15:00+00:00,19,4.602729797363281,865 keV
2026-06-24 11:15:00+00:00,19,10.784735679626465,548 keV
2026-06-24 11:15:00+00:00,19,34.46896743774414,378 keV
2026-06-24 11:15:00+00:00,19,409.40228271484375,186 keV
2026-06-24 11:15:00+00:00,19,0.8892903327941895,1509 keV
2026-06-24 11:15:00+00:00,19,1785.4947509765625,134 keV
2026-06-24 11:15:00+00:00,19,102.14269256591797,271 keV
2026-06-24 11:20:00+00:00,19,106.7303466796875,271 keV
2026-06-24 11:20:00+00:00,19,1837.3199462890625,134 keV
2026-06-24 11:20:00+00:00,19,0.8266874551773071,1509 keV
2026-06-24 11:20:00+00:00,19,430.380859375,186 keV
2026-06-24 11:20:00+00:00,19,0.07534074783325195,2205 keV
2026-06-24 11:20:00+00:00,19,35.7840576171875,378 keV
2026-06-24 11:20:00+00:00,19,11.781518936157227,548 keV
2026-06-24 11:20:00+00:00,19,17915.52734375,79 keV
2026-06-24 11:20:00+00:00,19,4.480881690979004,865 keV
2026-06-24 11:25:00+00:00,19,19607.337890625,79 keV
2026-06-24 11:25:00+00:00,19,4.57732629776001,865 keV
2026-06-24 11:25:00+00:00,19,13.141757011413574,548 keV
2026-06-24 11:25:00+00:00,19,37.33029556274414,378 keV
2026-06-24 11:25:00+00:00,19,0.05111236870288849,2205 keV
2026-06-24 11:25:00+00:00,19,465.1844787597656,186 keV
2026-06-24 11:25:00+00:00,19,0.9143954515457153,1509 keV
2026-06-24 11:25:00+00:00,19,2015.72021484375,134 keV
2026-06-24 11:25:00+00:00,19,112.10816955566406,271 keV
2026-06-24 11:30:00+00:00,19,1845.8038330078125,134 keV
2026-06-24 11:30:00+00:00,19,0.9018453359603882,1509 keV
2026-06-24 11:30:00+00:00,19,468.4393005371094,186 keV
2026-06-24 11:30:00+00:00,19,117.5172119140625,271 keV
2026-06-24 11:30:00+00:00,19,39.709110260009766,378 keV
2026-06-24 11:30:00+00:00,19,13.567032814025879,548 keV
2026-06-24 11:30:00+00:00,19,18537.642578125,79 keV
2026-06-24 11:30:00+00:00,19,5.193504810333252,865 keV
2026-06-24 11:35:00+00:00,19,41.05834197998047,378 keV
2026-06-24 11:35:00+00:00,19,17723.447265625,79 keV
2026-06-24 11:35:00+00:00,19,16.172306060791016,548 keV
2026-06-24 11:35:00+00:00,19,120.7103271484375,271 keV
2026-06-24 11:35:00+00:00,19,5.514427661895752,865 keV
2026-06-24 11:35:00+00:00,19,478.4681701660156,186 keV
2026-06-24 11:35:00+00:00,19,0.7765811681747437,1509 keV
2026-06-24 11:35:00+00:00,19,1851.998291015625,134 keV
2026-06-24 11:35:00+00:00,19,0.00920296274125576,2205 keV
2026-06-24 11:40:00+00:00,19,4.172627925872803,865 keV
2026-06-24 11:40:00+00:00,19,12.227567672729492,548 keV
2026-06-24 11:40:00+00:00,19,16257.2802734375,79 keV
2026-06-24 11:40:00+00:00,19,37.967464447021484,378 keV
2026-06-24 11:40:00+00:00,19,1830.960693359375,134 keV
2026-06-24 11:40:00+00:00,19,0.08468541502952576,2205 keV
2026-06-24 11:40:00+00:00,19,0.8016152381896973,1509 keV
2026-06-24 11:40:00+00:00,19,108.94486999511719,271 keV
